ACCELERATION X,ACCELERATION Y,ACCELERATION Z,LINEAR_ACCELERATION X,LINEAR_ACCELERATION Y,LINEAR_ACCELERATION Z,GRAVITY X,GRAVITY Y,GRAVITY Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,Year,Month,Day,Hour,Minute,Second,Millisecond,Date
3.951780,-10.945093,-0.433799,3.951780,-10.945093,-0.433799,4.565742,-4.914548,7.153426,0.162441,-1.249365,-3.342959,2014,10,8,14,36,48,0,2014-10-08 14:36:48:401
15.575629,-12.699295,3.147477,3.951780,-10.945093,-0.433799,4.565742,-4.914548,7.153426,0.162441,-1.249365,-3.342959,2014,10,8,14,36,48,0,2014-10-08 14:36:48:404
15.575629,-12.699295,3.147477,8.690204,-17.222391,-2.172289,4.565742,-4.914548,7.153426,0.162441,-1.249365,-3.342959,2014,10,8,14,36,48,0,2014-10-08 14:36:48:405
8.690204,-17.222391,-2.172289,8.690204,-17.222391,-2.172289,6.885425,4.523096,5.319767,0.162441,-1.249365,-3.342959,2014,10,8,14,36,48,0,2014-10-08 14:36:48:407
8.690204,-17.222391,-2.172289,8.690204,-17.222391,-2.172289,6.885425,4.523096,5.319767,0.725966,1.154937,5.272900,2014,10,8,14,36,48,0,2014-10-08 14:36:48:604
19.587713,-13.678523,-3.913023,8.690204,-17.222391,-2.172289,6.885425,4.523096,5.319767,0.725966,1.154937,5.272900,2014,10,8,14,36,48,0,2014-10-08 14:36:48:605
19.587713,-13.678523,-3.913023,11.769596,-17.767820,-8.193557,6.885425,4.523096,5.319767,0.725966,1.154937,5.272900,2014,10,8,14,36,48,0,2014-10-08 14:36:48:607
11.769596,-17.767820,-8.193557,11.769596,-17.767820,-8.193557,7.818116,4.089296,4.280533,0.725966,1.154937,5.272900,2014,10,8,14,36,48,0,2014-10-08 14:36:48:609
11.769596,-17.767820,-8.193557,11.769596,-17.767820,-8.193557,7.818116,4.089296,4.280533,-0.022915,-3.475768,10.683377,2014,10,8,14,36,48,0,2014-10-08 14:36:48:801
2.381183,4.440795,4.397251,11.769596,-17.767820,-8.193557,7.818116,4.089296,4.280533,-0.022915,-3.475768,10.683377,2014,10,8,14,36,48,0,2014-10-08 14:36:48:805
2.381183,4.440795,4.397251,-0.992097,12.986749,0.968305,7.818116,4.089296,4.280533,-0.022915,-3.475768,10.683377,2014,10,8,14,36,48,0,2014-10-08 14:36:48:807
-0.992097,12.986749,0.968305,-0.992097,12.986749,0.968305,3.373281,-8.545954,3.428946,-0.022915,-3.475768,10.683377,2014,10,8,14,36,48,0,2014-10-08 14:36:48:809
-0.992097,12.986749,0.968305,-0.992097,12.986749,0.968305,3.373281,-8.545954,3.428946,0.059165,0.551981,0.853111,2014,10,8,14,36,49,0,2014-10-08 14:36:49:2
19.587713,-5.763292,-3.448548,-0.992097,12.986749,0.968305,3.373281,-8.545954,3.428946,0.059165,0.551981,0.853111,2014,10,8,14,36,49,0,2014-10-08 14:36:49:4
19.587713,-5.763292,-3.448548,-0.992097,12.986749,0.968305,3.373281,-8.545954,3.428946,-0.889986,5.877237,-9.367036,2014,10,8,14,36,49,0,2014-10-08 14:36:49:202
19.334526,-7.750480,-3.834015,-0.992097,12.986749,0.968305,3.373281,-8.545954,3.428946,-0.889986,5.877237,-9.367036,2014,10,8,14,36,49,0,2014-10-08 14:36:49:204
19.334526,-7.750480,-3.834015,18.148798,1.777695,-5.828535,3.373281,-8.545954,3.428946,-0.889986,5.877237,-9.367036,2014,10,8,14,36,49,0,2014-10-08 14:36:49:206
18.148798,1.777695,-5.828535,18.148798,1.777695,-5.828535,1.185728,-9.528174,1.994520,-0.889986,5.877237,-9.367036,2014,10,8,14,36,49,0,2014-10-08 14:36:49:207
18.148798,1.777695,-5.828535,18.148798,1.777695,-5.828535,1.185728,-9.528174,1.994520,-1.073211,1.517110,-3.161870,2014,10,8,14,36,49,0,2014-10-08 14:36:49:401
4.950161,-13.111097,-5.222652,18.148798,1.777695,-5.828535,1.185728,-9.528174,1.994520,-1.073211,1.517110,-3.161870,2014,10,8,14,36,49,0,2014-10-08 14:36:49:405
4.950161,-13.111097,-5.222652,-2.845509,-11.703157,-11.003153,1.185728,-9.528174,1.994520,-1.073211,1.517110,-3.161870,2014,10,8,14,36,49,0,2014-10-08 14:36:49:407
-2.845509,-11.703157,-11.003153,-2.845509,-11.703157,-11.003153,7.795671,-1.407940,5.780501,-1.073211,1.517110,-3.161870,2014,10,8,14,36,49,0,2014-10-08 14:36:49:409
-2.845509,-11.703157,-11.003153,-2.845509,-11.703157,-11.003153,7.795671,-1.407940,5.780501,0.579003,-0.936190,1.424094,2014,10,8,14,36,49,0,2014-10-08 14:36:49:603
19.587713,-9.103204,-6.379051,-2.845509,-11.703157,-11.003153,7.795671,-1.407940,5.780501,0.579003,-0.936190,1.424094,2014,10,8,14,36,49,0,2014-10-08 14:36:49:606
19.587713,-9.103204,-6.379051,13.161077,-9.912744,-13.741820,7.795671,-1.407940,5.780501,0.579003,-0.936190,1.424094,2014,10,8,14,36,49,0,2014-10-08 14:36:49:607
13.161077,-9.912744,-13.741820,13.161077,-9.912744,-13.741820,6.426636,0.809539,7.362769,0.579003,-0.936190,1.424094,2014,10,8,14,36,49,0,2014-10-08 14:36:49:609
13.161077,-9.912744,-13.741820,13.161077,-9.912744,-13.741820,6.426636,0.809539,7.362769,1.595265,-2.868580,6.096344,2014,10,8,14,36,49,0,2014-10-08 14:36:49:802
17.888428,-8.665065,-5.356727,13.161077,-9.912744,-13.741820,6.426636,0.809539,7.362769,1.595265,-2.868580,6.096344,2014,10,8,14,36,49,0,2014-10-08 14:36:49:804
17.888428,-8.665065,-5.356727,9.559599,-5.552303,-9.493159,6.426636,0.809539,7.362769,1.595265,-2.868580,6.096344,2014,10,8,14,36,49,0,2014-10-08 14:36:49:806
9.559599,-5.552303,-9.493159,9.559599,-5.552303,-9.493159,8.328829,-3.112761,4.136432,1.595265,-2.868580,6.096344,2014,10,8,14,36,49,0,2014-10-08 14:36:49:807
9.559599,-5.552303,-9.493159,9.559599,-5.552303,-9.493159,8.328829,-3.112761,4.136432,0.734532,-7.807146,6.495819,2014,10,8,14,36,50,0,2014-10-08 14:36:50:0
2.809745,6.550087,5.546467,9.559599,-5.552303,-9.493159,8.328829,-3.112761,4.136432,0.734532,-7.807146,6.495819,2014,10,8,14,36,50,0,2014-10-08 14:36:50:10
2.809745,6.550087,5.546467,9.559599,-5.552303,-9.493159,8.328829,-3.112761,4.136432,0.985966,0.475275,-1.235875,2014,10,8,14,36,50,0,2014-10-08 14:36:50:200
19.587713,-5.064186,-8.210615,9.559599,-5.552303,-9.493159,8.328829,-3.112761,4.136432,0.985966,0.475275,-1.235875,2014,10,8,14,36,50,0,2014-10-08 14:36:50:202
19.587713,-5.064186,-8.210615,25.059811,0.438737,-14.206145,8.328829,-3.112761,4.136432,0.985966,0.475275,-1.235875,2014,10,8,14,36,50,0,2014-10-08 14:36:50:204
25.059811,0.438737,-14.206145,25.059811,0.438737,-14.206145,-5.472097,-5.502923,5.995530,0.985966,0.475275,-1.235875,2014,10,8,14,36,50,0,2014-10-08 14:36:50:206
25.059811,0.438737,-14.206145,25.059811,0.438737,-14.206145,-5.472097,-5.502923,5.995530,-2.330202,5.676961,-10.535633,2014,10,8,14,36,50,0,2014-10-08 14:36:50:406
19.587713,-9.989058,-3.247435,25.059811,0.438737,-14.206145,-5.472097,-5.502923,5.995530,-2.330202,5.676961,-10.535633,2014,10,8,14,36,50,0,2014-10-08 14:36:50:408
19.587713,-9.989058,-3.247435,16.708834,-1.140987,-6.344934,-5.472097,-5.502923,5.995530,-2.330202,5.676961,-10.535633,2014,10,8,14,36,50,0,2014-10-08 14:36:50:410
16.708834,-1.140987,-6.344934,16.708834,-1.140987,-6.344934,2.878878,-8.848072,3.097498,-2.330202,5.676961,-10.535633,2014,10,8,14,36,50,0,2014-10-08 14:36:50:415
16.708834,-1.140987,-6.344934,16.708834,-1.140987,-6.344934,2.878878,-8.848072,3.097498,-3.130215,0.141847,-3.915015,2014,10,8,14,36,50,0,2014-10-08 14:36:50:601
8.029105,-12.706477,-0.328903,16.708834,-1.140987,-6.344934,2.878878,-8.848072,3.097498,-3.130215,0.141847,-3.915015,2014,10,8,14,36,50,0,2014-10-08 14:36:50:604
8.029105,-12.706477,-0.328903,0.750732,-17.358112,-4.971859,2.878878,-8.848072,3.097498,-3.130215,0.141847,-3.915015,2014,10,8,14,36,50,0,2014-10-08 14:36:50:606
0.750732,-17.358112,-4.971859,0.750732,-17.358112,-4.971859,7.278373,4.651635,4.642956,-3.130215,0.141847,-3.915015,2014,10,8,14,36,50,0,2014-10-08 14:36:50:608
0.750732,-17.358112,-4.971859,0.750732,-17.358112,-4.971859,7.278373,4.651635,4.642956,2.712852,-0.517579,1.686135,2014,10,8,14,36,50,0,2014-10-08 14:36:50:803
19.587713,-7.228544,-1.909077,0.750732,-17.358112,-4.971859,7.278373,4.651635,4.642956,2.712852,-0.517579,1.686135,2014,10,8,14,36,50,0,2014-10-08 14:36:50:805
19.587713,-7.228544,-1.909077,14.717607,-13.381043,-7.791032,7.278373,4.651635,4.642956,2.712852,-0.517579,1.686135,2014,10,8,14,36,50,0,2014-10-08 14:36:50:807
14.717607,-13.381043,-7.791032,14.717607,-13.381043,-7.791032,4.870106,6.152500,5.881955,2.712852,-0.517579,1.686135,2014,10,8,14,36,50,0,2014-10-08 14:36:50:809
14.717607,-13.381043,-7.791032,14.717607,-13.381043,-7.791032,4.870106,6.152500,5.881955,2.054518,0.219584,7.227640,2014,10,8,14,36,51,0,2014-10-08 14:36:51:2
19.587713,-12.749573,-2.773383,14.717607,-13.381043,-7.791032,4.870106,6.152500,5.881955,2.054518,0.219584,7.227640,2014,10,8,14,36,51,0,2014-10-08 14:36:51:4
19.587713,-12.749573,-2.773383,10.794558,-13.292608,-7.080702,4.870106,6.152500,5.881955,2.054518,0.219584,7.227640,2014,10,8,14,36,51,0,2014-10-08 14:36:51:6
10.794558,-13.292608,-7.080702,10.794558,-13.292608,-7.080702,4.870106,6.152500,5.881955,-0.687472,-3.980754,9.010893,2014,10,8,14,36,51,0,2014-10-08 14:36:51:201
2.488922,7.878869,4.859332,10.794558,-13.292608,-7.080702,4.870106,6.152500,5.881955,-0.687472,-3.980754,9.010893,2014,10,8,14,36,51,0,2014-10-08 14:36:51:204
2.488922,7.878869,4.859332,4.945074,16.897528,1.892467,4.870106,6.152500,5.881955,-0.687472,-3.980754,9.010893,2014,10,8,14,36,51,0,2014-10-08 14:36:51:206
4.945074,16.897528,1.892467,4.945074,16.897528,1.892467,-2.456152,-9.018659,2.966865,-0.687472,-3.980754,9.010893,2014,10,8,14,36,51,0,2014-10-08 14:36:51:208
4.945074,16.897528,1.892467,4.945074,16.897528,1.892467,-2.456152,-9.018659,2.966865,-0.771661,-0.470698,0.543110,2014,10,8,14,36,51,0,2014-10-08 14:36:51:401
19.587713,-18.469320,-0.575506,4.945074,16.897528,1.892467,-2.456152,-9.018659,2.966865,-0.771661,-0.470698,0.543110,2014,10,8,14,36,51,0,2014-10-08 14:36:51:403
19.587713,-18.469320,-0.575506,27.113436,-16.446520,-6.528839,-2.456152,-9.018659,2.966865,-0.771661,-0.470698,0.543110,2014,10,8,14,36,51,0,2014-10-08 14:36:51:405
27.113436,-16.446520,-6.528839,27.113436,-16.446520,-6.528839,-7.525724,-2.022801,5.953332,-0.771661,-0.470698,0.543110,2014,10,8,14,36,51,0,2014-10-08 14:36:51:407
27.113436,-16.446520,-6.528839,27.113436,-16.446520,-6.528839,-7.525724,-2.022801,5.953332,-1.686723,4.801296,-12.233671,2014,10,8,14,36,51,0,2014-10-08 14:36:51:601
10.904541,-12.570008,-4.032733,27.113436,-16.446520,-6.528839,-7.525724,-2.022801,5.953332,-1.686723,4.801296,-12.233671,2014,10,8,14,36,51,0,2014-10-08 14:36:51:603
10.904541,-12.570008,-4.032733,12.088175,-4.180276,-8.970625,-7.525724,-2.022801,5.953332,-1.686723,4.801296,-12.233671,2014,10,8,14,36,51,0,2014-10-08 14:36:51:605
12.088175,-4.180276,-8.970625,12.088175,-4.180276,-8.970625,-1.183633,-8.389731,4.937891,-1.686723,4.801296,-12.233671,2014,10,8,14,36,51,0,2014-10-08 14:36:51:607
12.088175,-4.180276,-8.970625,12.088175,-4.180276,-8.970625,-1.183633,-8.389731,4.937891,-5.097699,2.324556,-5.478830,2014,10,8,14,36,51,0,2014-10-08 14:36:51:806
5.735460,-12.680141,-1.396717,12.088175,-4.180276,-8.970625,-1.183633,-8.389731,4.937891,-5.097699,2.324556,-5.478830,2014,10,8,14,36,51,0,2014-10-08 14:36:51:808
5.735460,-12.680141,-1.396717,-0.407014,-9.307309,-8.256853,-1.183633,-8.389731,4.937891,-5.097699,2.324556,-5.478830,2014,10,8,14,36,51,0,2014-10-08 14:36:51:822
-0.407014,-9.307309,-8.256853,-0.407014,-9.307309,-8.256853,6.142474,-3.372832,6.860136,-5.097699,2.324556,-5.478830,2014,10,8,14,36,51,0,2014-10-08 14:36:51:824
-0.407014,-9.307309,-8.256853,-0.407014,-9.307309,-8.256853,6.142474,-3.372832,6.860136,0.630228,-1.085355,2.554329,2014,10,8,14,36,52,0,2014-10-08 14:36:52:1
19.587713,-19.525164,-2.067094,-0.407014,-9.307309,-8.256853,6.142474,-3.372832,6.860136,0.630228,-1.085355,2.554329,2014,10,8,14,36,52,0,2014-10-08 14:36:52:3
19.587713,-19.525164,-2.067094,-0.407014,-9.307309,-8.256853,6.142474,-3.372832,6.860136,-2.715768,-1.603074,8.313148,2014,10,8,14,36,52,0,2014-10-08 14:36:52:201
10.748919,1.706617,-1.150115,-0.407014,-9.307309,-8.256853,6.142474,-3.372832,6.860136,-2.715768,-1.603074,8.313148,2014,10,8,14,36,52,0,2014-10-08 14:36:52:203
10.748919,1.706617,-1.150115,6.351967,9.050831,-5.935525,6.142474,-3.372832,6.860136,-2.715768,-1.603074,8.313148,2014,10,8,14,36,52,0,2014-10-08 14:36:52:205
6.351967,9.050831,-5.935525,6.351967,9.050831,-5.935525,4.396951,-7.344213,4.785411,-2.715768,-1.603074,8.313148,2014,10,8,14,36,52,0,2014-10-08 14:36:52:207
6.351967,9.050831,-5.935525,6.351967,9.050831,-5.935525,4.396951,-7.344213,4.785411,2.460352,-3.048638,5.778885,2014,10,8,14,36,52,0,2014-10-08 14:36:52:401
2.761861,4.471920,1.576881,6.351967,9.050831,-5.935525,4.396951,-7.344213,4.785411,2.460352,-3.048638,5.778885,2014,10,8,14,36,52,0,2014-10-08 14:36:52:404
2.761861,4.471920,1.576881,6.905177,9.504232,-5.749825,4.396951,-7.344213,4.785411,2.460352,-3.048638,5.778885,2014,10,8,14,36,52,0,2014-10-08 14:36:52:406
6.905177,9.504232,-5.749825,6.905177,9.504232,-5.749825,-4.143316,-5.032313,7.326706,2.460352,-3.048638,5.778885,2014,10,8,14,36,52,0,2014-10-08 14:36:52:408
6.905177,9.504232,-5.749825,6.905177,9.504232,-5.749825,-4.143316,-5.032313,7.326706,-1.171075,0.842755,-7.481534,2014,10,8,14,36,52,0,2014-10-08 14:36:52:601
19.587713,-19.525164,-0.089483,6.905177,9.504232,-5.749825,-4.143316,-5.032313,7.326706,-1.171075,0.842755,-7.481534,2014,10,8,14,36,52,0,2014-10-08 14:36:52:603
19.587713,-19.525164,-0.089483,24.387339,-16.923265,-8.235904,-4.143316,-5.032313,7.326706,-1.171075,0.842755,-7.481534,2014,10,8,14,36,52,0,2014-10-08 14:36:52:605
24.387339,-16.923265,-8.235904,24.387339,-16.923265,-8.235904,-4.799626,-2.601899,8.146420,-1.171075,0.842755,-7.481534,2014,10,8,14,36,52,0,2014-10-08 14:36:52:607
24.387339,-16.923265,-8.235904,24.387339,-16.923265,-8.235904,-4.799626,-2.601899,8.146420,-3.751146,0.972717,-6.694304,2014,10,8,14,36,52,0,2014-10-08 14:36:52:801
0.489764,-19.525164,0.717363,24.387339,-16.923265,-8.235904,-4.799626,-2.601899,8.146420,-3.751146,0.972717,-6.694304,2014,10,8,14,36,52,0,2014-10-08 14:36:52:804
0.489764,-19.525164,0.717363,-5.000739,-14.999674,-6.031144,-4.799626,-2.601899,8.146420,-3.751146,0.972717,-6.694304,2014,10,8,14,36,52,0,2014-10-08 14:36:52:806
-5.000739,-14.999674,-6.031144,-5.000739,-14.999674,-6.031144,5.490503,-4.525490,6.748507,-3.751146,0.972717,-6.694304,2014,10,8,14,36,52,0,2014-10-08 14:36:52:807
-5.000739,-14.999674,-6.031144,-5.000739,-14.999674,-6.031144,5.490503,-4.525490,6.748507,0.107242,-0.938367,-1.885700,2014,10,8,14,36,53,0,2014-10-08 14:36:53:4
19.377621,-14.219613,-6.213851,-5.000739,-14.999674,-6.031144,5.490503,-4.525490,6.748507,0.107242,-0.938367,-1.885700,2014,10,8,14,36,53,0,2014-10-08 14:36:53:6
19.377621,-14.219613,-6.213851,-5.000739,-14.999674,-6.031144,5.490503,-4.525490,6.748507,2.647941,-1.940794,4.805221,2014,10,8,14,36,53,0,2014-10-08 14:36:53:201
17.076794,-10.824635,-5.593753,-5.000739,-14.999674,-6.031144,5.490503,-4.525490,6.748507,2.647941,-1.940794,4.805221,2014,10,8,14,36,53,0,2014-10-08 14:36:53:203
17.076794,-10.824635,-5.593753,9.882666,-6.445789,-10.617686,5.490503,-4.525490,6.748507,2.647941,-1.940794,4.805221,2014,10,8,14,36,53,0,2014-10-08 14:36:53:205
9.882666,-6.445789,-10.617686,9.882666,-6.445789,-10.617686,7.194127,-4.378845,5.023933,2.647941,-1.940794,4.805221,2014,10,8,14,36,53,0,2014-10-08 14:36:53:207
9.882666,-6.445789,-10.617686,9.882666,-6.445789,-10.617686,7.194127,-4.378845,5.023933,-0.164357,-2.589540,7.435359,2014,10,8,14,36,53,0,2014-10-08 14:36:53:402
0.722001,6.329820,3.171419,9.882666,-6.445789,-10.617686,7.194127,-4.378845,5.023933,-0.164357,-2.589540,7.435359,2014,10,8,14,36,53,0,2014-10-08 14:36:53:405
0.722001,6.329820,3.171419,0.213383,15.106814,-1.173159,7.194127,-4.378845,5.023933,-0.164357,-2.589540,7.435359,2014,10,8,14,36,53,0,2014-10-08 14:36:53:407
0.213383,15.106814,-1.173159,0.213383,15.106814,-1.173159,0.508618,-8.776994,4.344578,-0.164357,-2.589540,7.435359,2014,10,8,14,36,53,0,2014-10-08 14:36:53:408
0.213383,15.106814,-1.173159,0.213383,15.106814,-1.173159,0.508618,-8.776994,4.344578,0.020999,-0.644367,0.877591,2014,10,8,14,36,53,0,2014-10-08 14:36:53:602
19.587713,-2.162413,-3.774160,0.213383,15.106814,-1.173159,0.508618,-8.776994,4.344578,0.020999,-0.644367,0.877591,2014,10,8,14,36,53,0,2014-10-08 14:36:53:604
19.587713,-2.162413,-3.774160,24.304440,2.924218,-10.705972,0.508618,-8.776994,4.344578,0.020999,-0.644367,0.877591,2014,10,8,14,36,53,0,2014-10-08 14:36:53:606
24.304440,2.924218,-10.705972,24.304440,2.924218,-10.705972,-4.716727,-5.086631,6.931812,0.020999,-0.644367,0.877591,2014,10,8,14,36,53,0,2014-10-08 14:36:53:608
24.304440,2.924218,-10.705972,24.304440,2.924218,-10.705972,-4.716727,-5.086631,6.931812,-3.748961,4.638276,-8.869580,2014,10,8,14,36,53,0,2014-10-08 14:36:53:802
18.491766,-15.648952,-13.647847,24.304440,2.924218,-10.705972,-4.716727,-5.086631,6.931812,-3.748961,4.638276,-8.869580,2014,10,8,14,36,53,0,2014-10-08 14:36:53:804
18.491766,-15.648952,-13.647847,18.773384,-6.705411,-17.660978,-4.716727,-5.086631,6.931812,-3.748961,4.638276,-8.869580,2014,10,8,14,36,53,0,2014-10-08 14:36:53:806
18.773384,-6.705411,-17.660978,18.773384,-6.705411,-17.660978,-0.281618,-8.943541,4.013131,-3.748961,4.638276,-8.869580,2014,10,8,14,36,53,0,2014-10-08 14:36:53:808
18.773384,-6.705411,-17.660978,18.773384,-6.705411,-17.660978,-0.281618,-8.943541,4.013131,-3.187567,4.031075,-3.273746,2014,10,8,14,36,54,0,2014-10-08 14:36:54:1
4.277391,-12.888436,-6.572981,18.773384,-6.705411,-17.660978,-0.281618,-8.943541,4.013131,-3.187567,4.031075,-3.273746,2014,10,8,14,36,54,0,2014-10-08 14:36:54:6
4.277391,-12.888436,-6.572981,18.773384,-6.705411,-17.660978,-0.281618,-8.943541,4.013131,3.809090,-1.996191,0.934049,2014,10,8,14,36,54,0,2014-10-08 14:36:54:203
19.587713,-10.884490,-7.659949,18.773384,-6.705411,-17.660978,-0.281618,-8.943541,4.013131,3.809090,-1.996191,0.934049,2014,10,8,14,36,54,0,2014-10-08 14:36:54:205
19.587713,-10.884490,-7.659949,11.908161,-8.691550,-13.350667,-0.281618,-8.943541,4.013131,3.809090,-1.996191,0.934049,2014,10,8,14,36,54,0,2014-10-08 14:36:54:207
11.908161,-8.691550,-13.350667,11.908161,-8.691550,-13.350667,7.679552,-2.192939,5.690718,3.809090,-1.996191,0.934049,2014,10,8,14,36,54,0,2014-10-08 14:36:54:209
11.908161,-8.691550,-13.350667,11.908161,-8.691550,-13.350667,7.679552,-2.192939,5.690718,0.514211,-1.753306,5.809766,2014,10,8,14,36,54,0,2014-10-08 14:36:54:401
15.573235,0.284461,-1.334468,11.908161,-8.691550,-13.350667,7.679552,-2.192939,5.690718,0.514211,-1.753306,5.809766,2014,10,8,14,36,54,0,2014-10-08 14:36:54:403
15.573235,0.284461,-1.334468,8.492533,5.214122,-5.996129,7.679552,-2.192939,5.690718,0.514211,-1.753306,5.809766,2014,10,8,14,36,54,0,2014-10-08 14:36:54:405
8.492533,5.214122,-5.996129,8.492533,5.214122,-5.996129,7.080702,-4.929661,4.661660,0.514211,-1.753306,5.809766,2014,10,8,14,36,54,0,2014-10-08 14:36:54:407
8.492533,5.214122,-5.996129,8.492533,5.214122,-5.996129,7.080702,-4.929661,4.661660,1.969362,-4.167195,6.214566,2014,10,8,14,36,54,0,2014-10-08 14:36:54:599
5.967697,0.396989,2.235286,8.492533,5.214122,-5.996129,7.080702,-4.929661,4.661660,1.969362,-4.167195,6.214566,2014,10,8,14,36,54,0,2014-10-08 14:36:54:601
5.967697,0.396989,2.235286,8.644714,8.831612,-1.991078,7.080702,-4.929661,4.661660,1.969362,-4.167195,6.214566,2014,10,8,14,36,54,0,2014-10-08 14:36:54:604
8.644714,8.831612,-1.991078,8.644714,8.831612,-1.991078,-2.677017,-8.434623,4.226365,1.969362,-4.167195,6.214566,2014,10,8,14,36,54,0,2014-10-08 14:36:54:606
8.644714,8.831612,-1.991078,8.644714,8.831612,-1.991078,-2.677017,-8.434623,4.226365,0.003949,2.401226,-5.125174,2014,10,8,14,36,54,0,2014-10-08 14:36:54:802
19.587713,-19.525164,-7.070975,8.644714,8.831612,-1.991078,-2.677017,-8.434623,4.226365,0.003949,2.401226,-5.125174,2014,10,8,14,36,54,0,2014-10-08 14:36:54:804
19.587713,-19.525164,-7.070975,22.725164,-12.728175,-13.405734,-2.677017,-8.434623,4.226365,0.003949,2.401226,-5.125174,2014,10,8,14,36,54,0,2014-10-08 14:36:54:806
22.725164,-12.728175,-13.405734,22.725164,-12.728175,-13.405734,-3.137452,-6.796989,6.334758,0.003949,2.401226,-5.125174,2014,10,8,14,36,54,0,2014-10-08 14:36:54:807
22.725164,-12.728175,-13.405734,22.725164,-12.728175,-13.405734,-3.137452,-6.796989,6.334758,0.848774,2.119974,-10.138316,2014,10,8,14,36,54,0,2014-10-08 14:36:54:999
2.072331,-17.061531,1.617583,22.725164,-12.728175,-13.405734,-3.137452,-6.796989,6.334758,0.848774,2.119974,-10.138316,2014,10,8,14,36,55,0,2014-10-08 14:36:55:1
2.072331,-17.061531,1.617583,22.725164,-12.728175,-13.405734,-3.137452,-6.796989,6.334758,0.393906,0.361223,-1.632180,2014,10,8,14,36,55,0,2014-10-08 14:36:55:201
19.587713,-11.336994,-6.956054,22.725164,-12.728175,-13.405734,-3.137452,-6.796989,6.334758,0.393906,0.361223,-1.632180,2014,10,8,14,36,55,0,2014-10-08 14:36:55:203
19.587713,-11.336994,-6.956054,12.126482,-11.224616,-13.318944,-3.137452,-6.796989,6.334758,0.393906,0.361223,-1.632180,2014,10,8,14,36,55,0,2014-10-08 14:36:55:205
12.126482,-11.224616,-13.318944,12.126482,-11.224616,-13.318944,7.461230,-0.112378,6.362890,0.393906,0.361223,-1.632180,2014,10,8,14,36,55,0,2014-10-08 14:36:55:207
12.126482,-11.224616,-13.318944,12.126482,-11.224616,-13.318944,7.461230,-0.112378,6.362890,1.654114,-1.979163,4.954350,2014,10,8,14,36,55,0,2014-10-08 14:36:55:406
19.587713,-13.271509,-6.601712,12.126482,-11.224616,-13.318944,7.461230,-0.112378,6.362890,1.654114,-1.979163,4.954350,2014,10,8,14,36,55,0,2014-10-08 14:36:55:408
19.587713,-13.271509,-6.601712,12.986300,-8.768166,-12.285995,7.461230,-0.112378,6.362890,1.654114,-1.979163,4.954350,2014,10,8,14,36,55,0,2014-10-08 14:36:55:410
12.986300,-8.768166,-12.285995,12.986300,-8.768166,-12.285995,6.601413,-4.503344,5.684284,1.654114,-1.979163,4.954350,2014,10,8,14,36,55,0,2014-10-08 14:36:55:412
12.986300,-8.768166,-12.285995,12.986300,-8.768166,-12.285995,6.601413,-4.503344,5.684284,0.632531,-4.400511,8.561336,2014,10,8,14,36,55,0,2014-10-08 14:36:55:600
2.840870,5.209334,2.996643,12.986300,-8.768166,-12.285995,6.601413,-4.503344,5.684284,0.632531,-4.400511,8.561336,2014,10,8,14,36,55,0,2014-10-08 14:36:55:602
2.840870,5.209334,2.996643,3.111864,13.600862,-2.070835,6.601413,-4.503344,5.684284,0.632531,-4.400511,8.561336,2014,10,8,14,36,55,0,2014-10-08 14:36:55:604
3.111864,13.600862,-2.070835,3.111864,13.600862,-2.070835,-0.270994,-8.391527,5.067478,0.632531,-4.400511,8.561336,2014,10,8,14,36,55,0,2014-10-08 14:36:55:606
3.111864,13.600862,-2.070835,3.111864,13.600862,-2.070835,-0.270994,-8.391527,5.067478,1.604052,0.430463,0.582504,2014,10,8,14,36,55,0,2014-10-08 14:36:55:801
19.587713,-11.504588,0.446818,3.111864,13.600862,-2.070835,-0.270994,-8.391527,5.067478,1.604052,0.430463,0.582504,2014,10,8,14,36,55,0,2014-10-08 14:36:55:803
19.587713,-11.504588,0.446818,23.675663,-8.517522,-7.951892,-0.270994,-8.391527,5.067478,1.604052,0.430463,0.582504,2014,10,8,14,36,55,0,2014-10-08 14:36:55:805
23.675663,-8.517522,-7.951892,23.675663,-8.517522,-7.951892,-4.087950,-2.987066,8.398710,1.604052,0.430463,0.582504,2014,10,8,14,36,55,0,2014-10-08 14:36:55:806
23.675663,-8.517522,-7.951892,23.675663,-8.517522,-7.951892,-4.087950,-2.987066,8.398710,3.646164,5.530950,-10.562292,2014,10,8,14,36,56,0,2014-10-08 14:36:56:6
15.977855,-15.648952,-0.051176,23.675663,-8.517522,-7.951892,-4.087950,-2.987066,8.398710,3.646164,5.530950,-10.562292,2014,10,8,14,36,56,0,2014-10-08 14:36:56:10
15.977855,-15.648952,-0.051176,18.601002,-9.096769,-6.859837,-4.087950,-2.987066,8.398710,3.646164,5.530950,-10.562292,2014,10,8,14,36,56,0,2014-10-08 14:36:56:12
18.601002,-9.096769,-6.859837,18.601002,-9.096769,-6.859837,-4.087950,-2.987066,8.398710,-5.165687,0.421936,-3.503852,2014,10,8,14,36,56,0,2014-10-08 14:36:56:201
10.155156,-12.538883,-1.854010,18.601002,-9.096769,-6.859837,-4.087950,-2.987066,8.398710,-5.165687,0.421936,-3.503852,2014,10,8,14,36,56,0,2014-10-08 14:36:56:203
