sep=;
ACCELERATION X;ACCELERATION Y;ACCELERATION Z;LINEAR_ACCELERATION X;LINEAR_ACCELERATION Y;LINEAR_ACCELERATION Z;GRAVITY X;GRAVITY Y;GRAVITY Z;GYROSCOPE X;GYROSCOPE Y;GYROSCOPE Z;Data
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:52:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:52:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:53:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:53:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:54:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:54:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:55:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:55:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:56:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:56:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:57:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:57:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:58:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:58:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:59:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:13:59:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:00:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:00:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:01:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:01:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:02:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:02:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:03:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:03:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:04:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:04:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:05:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:05:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:06:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:06:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:07:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:07:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:08:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:08:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:09:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:09:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:10:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:10:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:11:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:11:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:12:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:12:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:13:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:13:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:14:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:14:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:15:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:15:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:16:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:16:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:17:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:17:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:18:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:18:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:19:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:19:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:20:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:20:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:21:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:21:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:22:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:22:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:23:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:23:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:24:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:24:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:25:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:25:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:26:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:26:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:27:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:27:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:28:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:28:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:29:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:29:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:30:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:30:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:31:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:31:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:32:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:32:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:33:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:33:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:34:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:34:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:35:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:35:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:36:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:36:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:37:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:37:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:38:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:38:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:39:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:39:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:40:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:40:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:41:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:41:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:42:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:42:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:43:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:43:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:44:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:44:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:45:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:45:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:46:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:46:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:47:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:47:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:48:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:48:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:49:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:49:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:50:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:50:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:51:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:51:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:52:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:52:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:53:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:53:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:54:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:54:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:55:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:55:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:56:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:56:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:57:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:57:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:58:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:58:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:59:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:14:59:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:00:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:00:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:01:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:01:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:02:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:02:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:03:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:03:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:04:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:04:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:05:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:05:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:06:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:06:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:07:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:07:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:08:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:08:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:09:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:09:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:10:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:10:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:11:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:11:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:12:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:12:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:13:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:13:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:14:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:14:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:15:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:15:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:16:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:16:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:17:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:17:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:18:300
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:18:500
0.011672;0.234183;9.85783;-0.03726;-0.211588;0.061501;0.048931;0.44577;9.79632;0.0255;-0.009654;-0.000932;2014-09-09 19:15:19:300
